session_id,source,label,total_events,duration,avg_dt,std_dt,pause_1s_count,pause_5s_count,pause_10s_count,missing_xy_count,missing_xy_ratio,duplicate_ratio,x_min,x_max,x_mean,x_std,x_range,y_min,y_max,y_mean,y_std,y_range,total_move_distance,avg_move_step,move_count,move_ratio,move_duration,avg_move_speed,move_speed_std,count_move,count_click,count_keydown,count_keyup,count_scroll,ratio_move,ratio_click,ratio_keydown,ratio_keyup,ratio_scroll
synth_session_0010.parquet,hardnegative,0,700,63.85986304283142,0.09135888847329245,1.3313937790216024,4,1,1,200,0.2857142857142857,0.002857142857142857,0.140905,0.889255,0.503199806,0.18265676469586437,0.7483500000000001,0.076669,0.604287,0.411254684,0.15671791535853244,0.527618,2.369765866230985,0.004749029792046062,490,0.7,28.72745656967163,0.0824913218642827,1.5707996421460446,490,10,100,100,0,0.7,0.014285714285714285,0.14285714285714285,0.14285714285714285,0.0
synth_session_0011.parquet,hardnegative,0,700,23.312332153320312,0.03335097589888457,0.11795964188229233,3,0,0,200,0.2857142857142857,0.008571428571428572,0.208765,0.832234,0.446200758,0.1590979619275226,0.623469,0.300907,0.960429,0.636354492,0.2044491513065631,0.6595219999999999,2.4383828228367923,0.004886538723119825,490,0.7,9.769535541534424,0.2495904551931048,1.472871351407115,490,10,100,100,0,0.7,0.014285714285714285,0.14285714285714285,0.14285714285714285,0.0
synth_session_0012.parquet,hardnegative,0,700,97.14908599853516,0.13898295564883428,2.359838068718555,8,1,1,200,0.2857142857142857,0.011428571428571429,0.034873,0.232328,0.15956072400000001,0.0584603060966997,0.197455,0.114592,0.694971,0.37883265000000005,0.15635735512421378,0.580379,3.274691309593323,0.006562507634455558,477,0.6814285714285714,29.736595153808594,0.11001320582178103,1.4723263386431706,477,23,100,100,0,0.6814285714285714,0.032857142857142856,0.14285714285714285,0.14285714285714285,0.0
synth_session_0013.parquet,hardnegative,0,700,1504.7459230422974,2.152712336255075,34.53093316036463,6,3,3,200,0.2857142857142857,0.037142857142857144,0.47738,0.729029,0.6053204539999999,0.048508974100633005,0.251649,0.22094,0.757626,0.28658689800000003,0.04535914370650747,0.536686,0.9982565089786695,0.002000514046049438,500,0.7142857142857143,14.429597616195679,0.0691811743841168,3.5634326111710686,500,0,100,100,0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.0
synth_session_0014.parquet,hardnegative,0,700,69.89622402191162,0.09999459802848587,0.6912989100481965,10,3,2,200,0.2857142857142857,0.011428571428571429,0.034873,0.337418,0.16324498,0.06741600865939484,0.302545,0.114592,0.765045,0.39273372200000006,0.1692916450421128,0.650453,3.4635105566734365,0.006940902919185242,476,0.68,10.375281810760498,0.33382327534287615,1.9501951587238586,476,24,100,100,0,0.68,0.03428571428571429,0.14285714285714285,0.14285714285714285,0.0
synth_session_0015.parquet,hardnegative,0,700,127.50319790840149,0.18240800845264876,3.950769191329563,4,1,1,200,0.2857142857142857,0.0,0.062677,0.697926,0.538166826,0.17398399113629887,0.6352490000000001,0.032152,0.938994,0.551274548,0.26947390607726696,0.906842,3.4545274153626258,0.006922900631989231,492,0.7028571428571428,5.015380382537842,0.6884581331825979,1.9845998193924206,492,8,100,100,0,0.7028571428571428,0.011428571428571429,0.14285714285714285,0.14285714285714285,0.0
synth_session_0016.parquet,hardnegative,0,700,31.644843101501465,0.045271592419887645,0.20740911203479645,3,0,0,200,0.2857142857142857,0.007142857142857143,0.30443,0.594722,0.46197363,0.07771099277297325,0.290292,0.289365,0.949711,0.6677048839999999,0.23033852456585402,0.660346,2.921122729782058,0.005853953366296709,494,0.7057142857142857,9.031647443771362,0.3234318819427122,0.7021140316265063,494,6,100,100,0,0.7057142857142857,0.008571428571428572,0.14285714285714285,0.14285714285714285,0.0
synth_session_0017.parquet,hardnegative,0,700,80.56869983673096,0.11526280377214729,1.3844950770056605,5,3,1,200,0.2857142857142857,0.014285714285714285,0.34967,0.683789,0.535897244,0.09012480381662122,0.334119,0.477329,0.8615,0.60079804,0.07614396631530565,0.38417100000000004,1.5944491744800051,0.0031952889268136377,496,0.7085714285714285,22.209163665771484,0.07179240058180815,0.6306518088251133,496,4,100,100,0,0.7085714285714285,0.005714285714285714,0.14285714285714285,0.14285714285714285,0.0
synth_session_0018.parquet,hardnegative,0,700,23.147010803222656,0.03311446466841582,0.119583528540464,3,0,0,200,0.2857142857142857,0.014285714285714285,0.0,1.0,0.24606972600000002,0.22562722861177667,1.0,0.0,0.945589,0.40636276400000004,0.30383172028751754,0.945589,8.989044707903505,0.01801411765110923,482,0.6885714285714286,12.304288864135742,0.7305619046464819,13.245927334371917,482,18,100,100,0,0.6885714285714286,0.025714285714285714,0.14285714285714285,0.14285714285714285,0.0
synth_session_0019.parquet,hardnegative,0,700,104.14064192771912,0.14898518158471977,2.454713310747032,7,1,1,200,0.2857142857142857,0.011428571428571429,0.136664,0.758247,0.515780392,0.14917865454943055,0.621583,0.02803,0.953009,0.6248870519999999,0.2983674753665575,0.924979,4.743344342396121,0.009505700084962166,490,0.7,104.14064192771912,0.045547485156547565,2.5946738105580542,490,10,100,100,0,0.7,0.014285714285714285,0.14285714285714285,0.14285714285714285,0.0
synth_session_0020.parquet,hardnegative,0,700,637.8827140331268,0.9125646838814404,11.495968980074984,15,11,7,200,0.2857142857142857,0.0014285714285714286,0.735627,0.938737,0.8536672799999999,0.04069824853569991,0.20311,0.47568,0.932399,0.643925858,0.12352150512686379,0.456719,1.5029594455809123,0.003011942776715255,492,0.7028571428571428,10.4498131275177,0.14382644237179126,0.5002337187470985,492,8,100,100,0,0.7028571428571428,0.011428571428571429,0.14285714285714285,0.14285714285714285,0.0
synth_session_0021.parquet,hardnegative,0,700,20.382004022598267,0.029158804038051885,0.08311703955764278,1,0,0,200,0.2857142857142857,0.0,0.004713,0.50377,0.20849951199999997,0.14356870009671976,0.49905700000000003,0.076669,0.93817,0.55558782,0.2901165210039642,0.861501,2.4131660598238653,0.004836004127903538,480,0.6857142857142857,5.183094024658203,0.4655840793825847,1.3553508262663414,480,20,100,100,0,0.6857142857142857,0.02857142857142857,0.14285714285714285,0.14285714285714285,0.0
synth_session_0022.parquet,hardnegative,0,700,638.6174130439758,0.9136157554277193,11.495860996761106,15,11,7,200,0.2857142857142857,0.0014285714285714286,0.329877,0.550895,0.428745542,0.04545528337929746,0.22101800000000005,0.202803,0.488046,0.350225886,0.05095995299802585,0.28524299999999997,1.9874406720795044,0.003982847038235479,500,0.7142857142857143,6.131178140640259,0.3241531442229409,0.9460316207695951,500,0,100,100,0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.0
synth_session_0023.parquet,hardnegative,0,700,1492.5828940868378,2.1353117225848894,34.3649266052446,8,3,3,200,0.2857142857142857,0.002857142857142857,0.073044,0.697926,0.5525127179999999,0.09911705193199845,0.624882,0.092333,0.933223,0.62271891,0.24049862983354792,0.84089,2.651464114875348,0.00531355534043156,494,0.7057142857142857,12.9088716506958,0.20539859614549902,1.1847789039043792,494,6,100,100,0,0.7057142857142857,0.008571428571428572,0.14285714285714285,0.14285714285714285,0.0
synth_session_0024.parquet,hardnegative,0,700,24.255548000335693,0.03470035479304105,0.12423793904658806,2,0,0,200,0.2857142857142857,0.002857142857142857,0.035815,0.506598,0.36872009,0.14960711491354248,0.470783,0.124485,0.723825,0.460502926,0.18247068563185848,0.5993400000000001,1.4606659306263332,0.002927186233720107,488,0.6971428571428572,5.680247068405151,0.2571483094020497,0.499790705846399,488,12,100,100,0,0.6971428571428572,0.017142857142857144,0.14285714285714285,0.14285714285714285,0.0
synth_session_0025.parquet,hardnegative,0,700,1538.280620098114,2.2006875824007355,34.54090424538623,12,6,4,200,0.2857142857142857,0.018571428571428572,0.006598,0.527804,0.187822812,0.16953212201150747,0.5212060000000001,0.598516,0.97197,0.7683775479999999,0.1414849184638974,0.37345399999999995,2.1858815743437656,0.004380524197081695,498,0.7114285714285714,15.016475677490234,0.1455655522167836,0.7964974755591174,498,2,100,100,0,0.7114285714285714,0.002857142857142857,0.14285714285714285,0.14285714285714285,0.0
synth_session_0026.parquet,hardnegative,0,700,1924.6429841518402,2.7534234394160806,35.640917541843166,22,14,9,200,0.2857142857142857,0.014285714285714285,0.32705,0.749293,0.49023941,0.1258299653000743,0.422243,0.352844,0.660346,0.47262814799999997,0.07749664130813731,0.307502,1.8333265041472935,0.0036740010103152175,499,0.7128571428571429,6.921478509902954,0.26487498321698877,0.7698088516318381,499,1,100,100,0,0.7128571428571429,0.0014285714285714286,0.14285714285714285,0.14285714285714285,0.0
synth_session_0027.parquet,hardnegative,0,700,21.876932859420776,0.03129747190188952,0.09207550616650936,1,0,0,200,0.2857142857142857,0.007142857142857143,0.623468,0.917059,0.81505373,0.08715513709906664,0.29359099999999994,0.502885,0.883759,0.656145082,0.10268482466862995,0.38087399999999993,1.2181796610032816,0.002441241805617799,488,0.6971428571428572,7.863514184951782,0.15491542742231998,0.3712188225853926,488,12,100,100,0,0.6971428571428572,0.017142857142857144,0.14285714285714285,0.14285714285714285,0.0
synth_session_0028.parquet,hardnegative,0,700,42.92277932167053,0.061405979000959274,0.3670546724182023,7,1,0,200,0.2857142857142857,0.0014285714285714286,0.052309,0.87229,0.45093306000000005,0.2009253146202847,0.819981,0.176422,0.936521,0.6377774039999999,0.21087278647185556,0.7600990000000001,3.3554862322016925,0.006724421307017419,495,0.7071428571428572,42.92277932167053,0.07817495244320304,1.4299725105584438,495,5,100,100,0,0.7071428571428572,0.007142857142857143,0.14285714285714285,0.14285714285714285,0.0
synth_session_0029.parquet,hardnegative,0,700,27.87811303138733,0.039882851260926076,0.1421830457634974,4,0,0,200,0.2857142857142857,0.005714285714285714,0.062677,0.493874,0.30773982800000005,0.10303300102143204,0.431197,0.067601,0.55812,0.24712777200000002,0.15945941039291478,0.4905189999999999,1.7836989290033771,0.0035745469519105747,498,0.7114285714285714,6.407198429107666,0.27838983742100115,0.8872994601698148,498,2,100,100,0,0.7114285714285714,0.002857142857142857,0.14285714285714285,0.14285714285714285,0.0
synth_session_0030.parquet,hardnegative,0,700,80.33746600151062,0.11493199714093079,1.552185341336832,5,2,1,200,0.2857142857142857,0.007142857142857143,0.327992,0.704524,0.484716318,0.0791270680120076,0.37653200000000003,0.339654,0.976917,0.7104583200000001,0.21133816681267395,0.637263,3.3511084774608904,0.00671564825142463,498,0.7114285714285714,6.2720112800598145,0.5342956713287244,1.6477168317334514,498,2,100,100,0,0.7114285714285714,0.002857142857142857,0.14285714285714285,0.14285714285714285,0.0
synth_session_0031.parquet,hardnegative,0,700,81.50130581855774,0.11659700403227144,1.0533465786206613,6,3,2,200,0.2857142857142857,0.004285714285714286,0.184731,0.697455,0.49159943999999994,0.14678580964773946,0.5127240000000001,0.046167,0.948063,0.510680922,0.2622263450024805,0.901896,3.2811586401749677,0.006575468216783503,492,0.7028571428571428,21.200733184814453,0.1547662815041311,1.4494573179138985,492,8,100,100,0,0.7028571428571428,0.011428571428571429,0.14285714285714285,0.14285714285714285,0.0
synth_session_0032.parquet,hardnegative,0,700,452.0087831020355,0.6466506196023398,7.6085129775843034,24,11,6,200,0.2857142857142857,0.01,0.0,0.854854,0.524748372,0.3513916139096971,0.854854,0.50371,0.959604,0.738275324,0.13533959039036222,0.455894,2.3706801417290784,0.004750862007473103,492,0.7028571428571428,21.031766414642334,0.11271902202558737,1.3793133894385687,492,8,100,100,0,0.7028571428571428,0.011428571428571429,0.14285714285714285,0.14285714285714285,0.0
synth_session_0033.parquet,hardnegative,0,700,20.382004022598267,0.029158804038051885,0.08644147874985621,1,0,0,200,0.2857142857142857,0.0,0.200754,0.784637,0.422046176,0.18528386277998696,0.583883,0.248969,0.874691,0.41126296,0.1806130259348932,0.625722,2.2921448032200686,0.004593476559559255,496,0.7085714285714285,5.9080421924591064,0.3879702833107236,0.9462778688241079,496,4,100,100,0,0.7085714285714285,0.005714285714285714,0.14285714285714285,0.14285714285714285,0.0
synth_session_0034.parquet,hardnegative,0,700,1539.2217462062836,2.202033971682809,34.69976115041527,10,6,4,200,0.2857142857142857,0.002857142857142857,0.042884,0.419887,0.14455418600000003,0.11049203956124352,0.37700300000000003,0.198681,0.600165,0.362995906,0.09309788117860235,0.40148399999999995,2.513637423007835,0.005037349545105881,490,0.7,13.237282752990723,0.18989074041195686,1.1892210005783703,490,10,100,100,0,0.7,0.014285714285714285,0.14285714285714285,0.14285714285714285,0.0
synth_session_0035.parquet,hardnegative,0,700,129.39797115325928,0.1851186997900705,3.9508128258589967,4,1,1,200,0.2857142857142857,0.018571428571428572,0.160697,0.944863,0.453232782,0.28255991909926376,0.784166,0.02803,0.83512,0.489835118,0.3114570167770508,0.80709,3.1067978620390546,0.006226047819717544,490,0.7,9.59975552558899,0.31864165476328193,1.9684751248565426,490,10,100,100,0,0.7,0.014285714285714285,0.14285714285714285,0.14285714285714285,0.0
synth_session_0036.parquet,hardnegative,0,700,1549.161365032196,2.2162537411047154,34.721763834719255,12,6,4,200,0.2857142857142857,0.005714285714285714,0.286993,0.710179,0.480265772,0.1206757777950489,0.423186,0.314097,0.541632,0.41176756999999997,0.050301688613654916,0.227535,1.6517653180742147,0.0033101509380244784,500,0.7142857142857143,11.16830563545227,0.14789757479692442,0.558295485474204,500,0,100,100,0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.0
synth_session_0037.parquet,hardnegative,0,700,88.77138209342957,0.12699768539832557,2.108049808281954,6,1,1,200,0.2857142857142857,0.0014285714285714286,0.291706,0.700754,0.43227994000000003,0.13587522439114647,0.40904799999999997,0.35202,0.826876,0.4662060519999999,0.13161646409762456,0.47485600000000006,1.4318984137413626,0.0028695358992812873,496,0.7085714285714285,12.815607786178589,0.11173082366687596,0.44493899741736037,496,4,100,100,0,0.7085714285714285,0.005714285714285714,0.14285714285714285,0.14285714285714285,0.0
synth_session_0038.parquet,hardnegative,0,700,637.9789910316467,0.9127024192155175,11.49596044379597,15,11,7,200,0.2857142857142857,0.02,0.151744,0.809142,0.545476884,0.24837975097364628,0.657398,0.389118,0.895301,0.704590262,0.1391518624984853,0.506183,1.9580519171816908,0.003923951737839059,496,0.7085714285714285,7.598796606063843,0.25763418885432354,0.7781930587504715,496,4,100,100,0,0.7085714285714285,0.005714285714285714,0.14285714285714285,0.14285714285714285,0.0
synth_session_0039.parquet,hardnegative,0,700,562.8633270263672,0.8052408111965196,11.183684305385901,15,9,6,200,0.2857142857142857,0.002857142857142857,0.358153,0.831762,0.563460878,0.1418030563667057,0.473609,0.803792,0.948063,0.882464974,0.033125107873957546,0.14427100000000004,1.5960665252784667,0.0031985301107784903,490,0.7,6.871187925338745,0.23218323213555728,1.9143784279088198,490,10,100,100,0,0.7,0.014285714285714285,0.14285714285714285,0.14285714285714285,0.0
synth_session_0040.parquet,hardnegative,0,700,20.51409101486206,0.029347769692220402,0.07414241819920295,0,0,0,200,0.2857142857142857,0.005714285714285714,0.416588,0.955702,0.7455720739999999,0.1340951097141895,0.5391140000000001,0.50371,0.940643,0.7630684160000001,0.13259405504680422,0.436933,1.879542510798104,0.0037666182581124323,492,0.7028571428571428,6.991983413696289,0.2686789140715351,0.5092401771624051,492,8,100,100,0,0.7028571428571428,0.011428571428571429,0.14285714285714285,0.14285714285714285,0.0
synth_session_0041.parquet,hardnegative,0,700,468.7321479320526,0.6705753189299751,10.807943734136543,9,6,5,200,0.2857142857142857,0.004285714285714286,0.140905,0.870405,0.49538170400000003,0.16908208553042034,0.7295,0.076669,0.604287,0.416852396,0.14627174349669583,0.527618,2.374725687808886,0.004758969314246265,492,0.7028571428571428,9.1021146774292,0.2608982387024379,0.9892802981954137,492,8,100,100,0,0.7028571428571428,0.011428571428571429,0.14285714285714285,0.14285714285714285,0.0
synth_session_0042.parquet,hardnegative,0,700,23.102336883544922,0.033050553481466266,0.11407268324476635,2,0,0,200,0.2857142857142857,0.005714285714285714,0.313855,0.626767,0.444384556,0.0804045165831551,0.31291199999999997,0.410552,0.518549,0.46634957200000005,0.02692108639131816,0.10799700000000007,1.1610094925449939,0.0023266723297494865,500,0.7142857142857143,17.218700647354126,0.06742724182985305,0.3190468100420407,500,0,100,100,0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.0
synth_session_0043.parquet,hardnegative,0,700,80.55761289596558,0.1152469426265602,1.657779610125082,5,2,1,200,0.2857142857142857,0.014285714285714285,0.402451,0.953346,0.569302532,0.17054246667156242,0.550895,0.0338,0.604287,0.397596012,0.17449531579475666,0.570487,1.9560737242103123,0.00391998742326716,490,0.7,8.960392713546753,0.21830223146950087,1.040753331202484,490,10,100,100,0,0.7,0.014285714285714285,0.14285714285714285,0.14285714285714285,0.0
synth_session_0044.parquet,hardnegative,0,700,1906.1024761199951,2.7268991074678044,35.60582558580998,23,13,9,200,0.2857142857142857,0.005714285714285714,0.106975,0.790292,0.47553628600000003,0.1939820769384744,0.683317,0.27535,0.798846,0.512140182,0.19373215368053098,0.523496,2.9934249876314176,0.0059988476706040435,494,0.7057142857142857,11.972899913787842,0.2500167051579732,0.9732701623979382,494,6,100,100,0,0.7057142857142857,0.008571428571428572,0.14285714285714285,0.14285714285714285,0.0
synth_session_0045.parquet,hardnegative,0,700,79.71299409866333,0.11403861816690034,1.6578825881318804,5,2,1,200,0.2857142857142857,0.005714285714285714,0.327992,0.569274,0.454035816,0.06947380693126111,0.24128199999999994,0.366859,0.976917,0.648837558,0.20789503755853972,0.610058,2.845248674761526,0.0057019011518267045,496,0.7085714285714285,4.508755683898926,0.6310496452318548,1.7213597426260518,496,4,100,100,0,0.7085714285714285,0.005714285714285714,0.14285714285714285,0.14285714285714285,0.0
synth_session_0046.parquet,hardnegative,0,700,80.36436295509338,0.1149704763306057,1.6578320431676492,5,2,1,200,0.2857142857142857,0.005714285714285714,0.331291,0.640905,0.44316024,0.06897060197880253,0.30961399999999994,0.453421,0.690025,0.585670178,0.07939306303365752,0.23660399999999998,1.4616686245968815,0.0029291956404747127,500,0.7142857142857143,4.642837285995483,0.31482228098017034,0.5513047460846439,500,0,100,100,0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.0
synth_session_0047.parquet,hardnegative,0,700,162.3879199028015,0.23231462074792777,3.181033514583552,5,3,3,200,0.2857142857142857,0.02,0.150801,0.809142,0.48814134000000003,0.26728111550208783,0.6583410000000001,0.203627,0.895301,0.6659060040000001,0.18026719304641092,0.691674,2.3428665042580823,0.004695123255026217,496,0.7085714285714285,162.3879199028015,0.014406579489170016,0.5775951895868228,496,4,100,100,0,0.7085714285714285,0.005714285714285714,0.14285714285714285,0.14285714285714285,0.0
synth_session_0048.parquet,hardnegative,0,700,129.5648591518402,0.1853574522916169,2.9535161119153073,6,3,2,200,0.2857142857142857,0.004285714285714286,0.352969,0.648916,0.5125881600000001,0.08325537894172605,0.29594700000000007,0.202803,0.943116,0.6364287,0.24157334761505045,0.740313,2.1269569038424856,0.004262438685055081,496,0.7085714285714285,47.039530754089355,0.045216371629251,1.354217394668008,496,4,100,100,0,0.7085714285714285,0.005714285714285714,0.14285714285714285,0.14285714285714285,0.0
synth_session_0049.parquet,hardnegative,0,700,57.40773057937622,0.08212836992757686,0.4085483731721506,8,2,0,200,0.2857142857142857,0.005714285714285714,0.190858,0.647502,0.37820641,0.13748267183491125,0.45664400000000005,0.264633,0.788129,0.4885638839999999,0.18321763751562387,0.523496,2.0869758048512885,0.004182316242186951,486,0.6942857142857143,57.40773057937622,0.036353567434017964,0.5530940255837343,486,14,100,100,0,0.6942857142857143,0.02,0.14285714285714285,0.14285714285714285,0.0
synth_session_0050.parquet,hardnegative,0,700,35.91128993034363,0.05137523595185069,0.14773474795462885,5,0,0,200,0.2857142857142857,0.0014285714285714286,0.098021,0.886899,0.6833430739999999,0.21508881115322695,0.788878,0.463314,0.885408,0.6953157919999999,0.0730885784892601,0.42209399999999997,3.0001140450880737,0.006012252595366882,494,0.7057142857142857,17.392011404037476,0.17249954449728636,1.0256336986181716,494,6,100,100,0,0.7057142857142857,0.008571428571428572,0.14285714285714285,0.14285714285714285,0.0
synth_session_0051.parquet,hardnegative,0,700,45.865150690078735,0.06561538010025571,0.41754176104977636,7,2,0,200,0.2857142857142857,0.005714285714285714,0.291706,0.758247,0.5310914379999999,0.1326817549658059,0.466541,0.086562,0.962902,0.609017288,0.3091102136408971,0.87634,2.600135176077795,0.005210691735626843,494,0.7057142857142857,45.865150690078735,0.056690867400556476,1.0326386376733028,494,6,100,100,0,0.7057142857142857,0.008571428571428572,0.14285714285714285,0.14285714285714285,0.0
synth_session_0052.parquet,hardnegative,0,700,1396.3814260959625,1.9976844436279864,51.55581015474894,4,2,1,200,0.2857142857142857,0.005714285714285714,0.238926,0.647502,0.40975685599999995,0.12291445578394457,0.40857600000000005,0.289365,0.788129,0.556949674,0.18027789923206816,0.498764,2.0613672007967905,0.004130996394382346,486,0.6942857142857143,1396.3814260959625,0.0014762207247055782,0.7620015081432764,486,14,100,100,0,0.6942857142857143,0.02,0.14285714285714285,0.14285714285714285,0.0
synth_session_0053.parquet,hardnegative,0,700,129.9794750213623,0.18595060804200617,2.6390940990847676,6,2,2,200,0.2857142857142857,0.0014285714285714286,0.358153,0.827992,0.5322148839999999,0.12491101588186106,0.46983899999999995,0.803792,0.948063,0.8809596099999999,0.03455596011888398,0.14427100000000004,1.6674515794963454,0.0033415863316560027,490,0.7,59.81123924255371,0.027878565978783614,0.5794538679286827,490,10,100,100,0,0.7,0.014285714285714285,0.14285714285714285,0.14285714285714285,0.0
synth_session_0054.parquet,hardnegative,0,700,32.33092188835144,0.04625310713641122,0.3196659111724144,3,1,0,200,0.2857142857142857,0.004285714285714286,0.286993,0.710179,0.49246273800000007,0.11464102895025566,0.423186,0.314097,0.579555,0.43535868200000005,0.07320134725238926,0.265458,1.7019411516588492,0.003410703710739176,500,0.7142857142857143,8.164918661117554,0.20844557334829591,0.8940169511397467,500,0,100,100,0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.0
synth_session_0055.parquet,hardnegative,0,700,22.310954093933105,0.03191838926170688,0.09675540501888855,1,0,0,200,0.2857142857142857,0.015714285714285715,0.329877,0.56032,0.43420548800000003,0.05251332993111231,0.23044300000000006,0.202803,0.491344,0.35486562200000005,0.05770885513966739,0.288541,2.5437843498052533,0.00509776422806664,500,0.7142857142857143,7.16115140914917,0.3552200204223143,0.9430717677014473,500,0,100,100,0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.0
